X,Y,Z,trialNumber,phaseNumber
0.252854,0.8781139,0.5123643,2,3
0.2525609,0.8771317,0.5123643,2,3
0.2506488,0.8710582,0.5123643,2,3
0.2482721,0.8641757,0.5123643,2,3
0.2463278,0.8589845,0.5123643,2,3
0.2439594,0.8530947,0.5123643,2,3
0.2414981,0.8473951,0.5123643,2,3
0.2377588,0.8394098,0.5123643,2,3
0.2337217,0.831532,0.5123643,2,3
0.2309797,0.8265471,0.5123643,2,3
0.228286,0.8218986,0.5123643,2,3
0.2242748,0.8153777,0.5123643,2,3
0.2175352,0.8053396,0.5123643,2,3
0.2125706,0.7985673,0.5123643,2,3
0.2142127,0.8007544,0.5123643,2,3
0.2399154,0.8439247,0.5123643,2,3
0.2577758,0.897592,0.5123643,2,3
0.2609891,0.9165039,0.5123643,2,3
0.2625646,0.9327421,0.5123643,2,3
0.2630251,0.9438674,0.5123643,2,3
0.2630589,0.9508533,0.5123643,2,3
0.2629609,0.9559002,0.5123643,2,3
0.2627755,0.9606317,0.5123643,2,3
0.2625239,0.9650006,0.5123643,2,3
0.2621939,0.969382,0.5123643,2,3
0.261789,0.973729,0.5123643,2,3
0.2619647,0.9719427,0.5123643,2,3
0.2628814,0.9582173,0.5123643,2,3
0.2630509,0.9455183,0.5123643,2,3
0.2629692,0.9415079,0.5123643,2,3
0.2629515,0.9409091,0.5123643,2,3
0.2629806,0.9419188,0.5123643,2,3
0.2630105,0.9431508,0.5123643,2,3
0.2630455,0.9451088,0.5123643,2,3
0.263068,0.9476889,0.5123643,2,3
0.2630627,0.9504066,0.5123643,2,3
0.2630311,0.9529229,0.5123643,2,3
0.262982,0.95515,0.5123643,2,3
0.2629461,0.9563826,0.5123643,2,3
0.2628971,0.9578062,0.5123643,2,3
0.2628389,0.9592521,0.5123643,2,3
0.2627939,0.9602482,0.5123643,2,3
0.2627416,0.9613078,0.5123643,2,3
0.2627165,0.9617872,0.5123643,2,3
0.2626637,0.9627413,0.5123643,2,3
0.2626024,0.9637728,0.5123643,2,3
0.2625681,0.9643214,0.5123643,2,3
0.2625315,0.9648873,0.5123643,2,3
0.2625152,0.9651307,0.5123643,2,3
0.2624996,0.9653628,0.5123643,2,3
0.2625135,0.9651572,0.5123643,2,3
0.2625359,0.9648203,0.5123643,2,3
0.2625729,0.9642469,0.5123643,2,3
0.2626453,0.9630585,0.5123643,2,3
0.2627173,0.9617724,0.5123643,2,3
0.2627872,0.9603889,0.5123643,2,3
0.2628551,0.9588703,0.5123643,2,3
0.2629125,0.957384,0.5123643,2,3
0.262964,0.9557935,0.5123643,2,3
0.2630043,0.9542468,0.5123643,2,3
0.2630349,0.9527036,0.5123643,2,3
0.2630556,0.9511877,0.5123643,2,3
0.263067,0.9496737,0.5123643,2,3
0.2630691,0.9481182,0.5123643,2,3
0.2630623,0.9466727,0.5123643,2,3
0.2630488,0.9453591,0.5123643,2,3
0.2630317,0.9442267,0.5123643,2,3
0.2630133,0.9432797,0.5123643,2,3
0.2630042,0.9428679,0.5123643,2,3
0.2629948,0.9424748,0.5123643,2,3
0.2629803,0.941909,0.5123643,2,3
0.2629809,0.9419289,0.5123643,2,3
0.2629879,0.9421977,0.5123643,2,3
0.2629918,0.9423537,0.5123643,2,3
0.2629961,0.942526,0.5123643,2,3
0.2630034,0.9428346,0.5123643,2,3
0.2630131,0.9432673,0.5123643,2,3
0.2630269,0.9439607,0.5123643,2,3
0.2630401,0.9447439,0.5123643,2,3
0.2630521,0.9456209,0.5123643,2,3
0.2630636,0.9468483,0.5123643,2,3
0.263069,0.9480529,0.5123643,2,3
0.2630678,0.9494642,0.5123643,2,3
0.263057,0.951051,0.5123643,2,3
0.2630371,0.9525704,0.5123643,2,3
0.2630054,0.9541966,0.5123643,2,3
0.2629611,0.9558922,0.5123643,2,3
0.2629092,0.9574744,0.5123643,2,3
0.2628508,0.9589717,0.5123643,2,3
0.2627785,0.9605712,0.5123643,2,3
0.262686,0.9623477,0.5123643,2,3
0.2625704,0.9642856,0.5123643,2,3
0.2624251,0.9664255,0.5123643,2,3
0.2622615,0.9685631,0.5123643,2,3
0.2621007,0.9704594,0.5123643,2,3
0.261928,0.9723275,0.5123643,2,3
0.2617899,0.9737207,0.5123643,2,3
0.2616305,0.9752368,0.5123643,2,3
0.2614844,0.9765549,0.5123643,2,3
0.2613444,0.9777609,0.5123643,2,3
0.2611923,0.9790165,0.5123643,2,3
0.2610849,0.9798719,0.5123643,2,3
0.261012,0.9804393,0.5123643,2,3
0.2610107,0.980449,0.5123643,2,3
0.2610191,0.9803842,0.5123643,2,3
0.2610808,0.9799036,0.5123643,2,3
0.2611438,0.9794055,0.5123643,2,3
0.2612402,0.9786266,0.5123643,2,3
0.2613637,0.9775973,0.5123643,2,3
0.2615102,0.9763267,0.5123643,2,3
0.2616585,0.9749774,0.5123643,2,3
0.2618248,0.9733759,0.5123643,2,3
0.2619987,0.9715812,0.5123643,2,3
0.2621798,0.9695481,0.5123643,2,3
0.2623433,0.9675248,0.5123643,2,3
0.26249,0.9655036,0.5123643,2,3
0.2626173,0.9635284,0.5123643,2,3
0.2627381,0.9613762,0.5123643,2,3
0.2628422,0.9591763,0.5123643,2,3
0.2629272,0.9569612,0.5123643,2,3
0.2629951,0.9546354,0.5123643,2,3
0.2630408,0.9523311,0.5123643,2,3
0.263065,0.9500448,0.5123643,2,3
0.2630687,0.9479314,0.5123643,2,3
0.2630327,0.9442852,0.5123643,2,3
0.2629438,0.9406645,0.5123643,2,3
0.2628177,0.9373881,0.5123643,2,3
0.2626706,0.9344995,0.5123643,2,3
0.2625018,0.9317882,0.5123643,2,3
0.2623327,0.9294568,0.5123643,2,3
0.2621725,0.9274862,0.5123643,2,3
0.2620144,0.9257072,0.5123643,2,3
0.2618746,0.9242435,0.5123643,2,3
0.2617397,0.9229121,0.5123643,2,3
0.2616227,0.9218104,0.5123643,2,3
0.2614922,0.9206337,0.5123643,2,3
0.2613727,0.9195987,0.5123643,2,3
0.2612434,0.9185195,0.5123643,2,3
0.2611381,0.9176689,0.5123643,2,3
0.2610481,0.91696,0.5123643,2,3
0.2609366,0.9161032,0.5123643,2,3
0.2608382,0.9153668,0.5123643,2,3
0.2607582,0.9147797,0.5123643,2,3
0.2606753,0.9141818,0.5123643,2,3
0.2605952,0.9136147,0.5123643,2,3
0.2605264,0.9131341,0.5123643,2,3
0.2604765,0.9127903,0.5123643,2,3
0.260464,0.9127049,0.5123643,2,3
0.2604535,0.9126331,0.5123643,2,3
0.2604185,0.9123946,0.5123643,2,3
0.2604032,0.9122913,0.5123643,2,3
0.2603962,0.9122443,0.5123643,2,3
0.260392,0.9122154,0.5123643,2,3
0.260421,0.9124118,0.5123643,2,3
0.2604561,0.9126512,0.5123643,2,3
0.2605147,0.9130534,0.5123643,2,3
0.2606075,0.9137012,0.5123643,2,3
0.2606851,0.9142527,0.5123643,2,3
0.2607772,0.9149184,0.5123643,2,3
0.2608746,0.9156371,0.5123643,2,3
0.2609676,0.9163392,0.5123643,2,3
0.2610779,0.9171926,0.5123643,2,3
0.2612066,0.9182193,0.5123643,2,3
0.2613527,0.9194289,0.5123643,2,3
0.2615187,0.9208679,0.5123643,2,3
0.2616999,0.9225315,0.5123643,2,3
0.2618741,0.9242386,0.5123643,2,3
0.2620661,0.9262736,0.5123643,2,3
0.2622582,0.9285159,0.5123643,2,3
0.2624316,0.9307833,0.5123643,2,3
0.2625971,0.9332603,0.5123643,2,3
0.2627459,0.9358941,0.5123643,2,3
0.2628647,0.9384834,0.5123643,2,3
0.2629531,0.9409629,0.5123643,2,3
0.2630171,0.9434621,0.5123643,2,3
0.2630544,0.9458175,0.5123643,2,3
0.2630695,0.9483507,0.5123643,2,3
0.2630585,0.9508922,0.5123643,2,3
0.263017,0.9536643,0.5123643,2,3
0.262942,0.9565107,0.5123643,2,3
0.2628357,0.9593259,0.5123643,2,3
0.2626962,0.9621618,0.5123643,2,3
0.2625241,0.9649978,0.5123643,2,3
0.2623279,0.9677243,0.5123643,2,3
0.2621136,0.9703135,0.5123643,2,3
0.2618741,0.9728806,0.5123643,2,3
0.2616186,0.9753474,0.5123643,2,3
0.2613321,0.9778644,0.5123643,2,3
0.2610536,0.9801167,0.5123643,2,3
0.2607853,0.9821419,0.5123643,2,3
0.2605055,0.9841293,0.5123643,2,3
0.260276,0.9856788,0.5123643,2,3
0.2600484,0.9871522,0.5123643,2,3
0.2598364,0.9884744,0.5123643,2,3
0.2596799,0.9894232,0.5123643,2,3
0.2595167,0.9903879,0.5123643,2,3
0.259425,0.9909203,0.5123643,2,3
0.2630653,0.9499985,0.5123643,3,3
0.2630671,0.9496639,0.5123643,3,3
0.2630677,0.9495157,0.5123643,3,3
0.2630683,0.9493436,0.5123643,3,3
0.2630686,0.9492432,0.5123643,3,3
0.2630689,0.9490929,0.5123643,3,3
0.263069,0.9490812,0.5123643,3,3
0.2630691,0.9489955,0.5123643,3,3
0.2630694,0.9487945,0.5123643,3,3
0.2630695,0.9487028,0.5123643,3,3
0.2630695,0.9486568,0.5123643,3,3
0.2630695,0.9487301,0.5123643,3,3
0.2630695,0.9486074,0.5123643,3,3
0.2630695,0.9486095,0.5123643,3,3
0.2630695,0.9487442,0.5123643,3,3
0.2630695,0.9486712,0.5123643,3,3
0.2630695,0.9486728,0.5123643,3,3
0.2630695,0.9487045,0.5123643,3,3
0.2630693,0.9488654,0.5123643,3,3
0.2630683,0.9493553,0.5123643,3,3
0.2630664,0.9498147,0.5123643,3,3
0.2630647,0.9501051,0.5123643,3,3
0.263062,0.9504881,0.5123643,3,3
0.2630599,0.9507434,0.5123643,3,3
0.2630534,0.9513932,0.5123643,3,3
0.2630433,0.9521604,0.5123643,3,3
0.2630286,0.9530633,0.5123643,3,3
0.2630157,0.9537227,0.5123643,3,3
0.2630116,0.9539161,0.5123643,3,3
0.26301,0.9539936,0.5123643,3,3
0.2630138,0.953814,0.5123643,3,3
0.2630186,0.953584,0.5123643,3,3
0.2630243,0.9532975,0.5123643,3,3
0.2630299,0.9529951,0.5123643,3,3
0.2630381,0.9525049,0.5123643,3,3
0.2630485,0.9517901,0.5123643,3,3
0.263058,0.9509473,0.5123643,3,3
0.2630645,0.9501351,0.5123643,3,3
0.2630693,0.9488877,0.5123643,3,3
0.2630687,0.9479368,0.5123643,3,3
0.2630613,0.9465387,0.5123643,3,3
0.2630448,0.9450598,0.5123643,3,3
0.2630168,0.9434457,0.5123643,3,3
0.2629688,0.9414949,0.5123643,3,3
0.2628975,0.9393239,0.5123643,3,3
0.2628112,0.9372453,0.5123643,3,3
0.2627032,0.9350865,0.5123643,3,3
0.262587,0.9330965,0.5123643,3,3
0.2624673,0.9312872,0.5123643,3,3
0.2623315,0.9294419,0.5123643,3,3
0.262192,0.9277157,0.5123643,3,3
0.2620356,0.9259376,0.5123643,3,3
0.2618845,0.9243441,0.5123643,3,3
0.261719,0.922713,0.5123643,3,3
0.2615504,0.9211518,0.5123643,3,3
0.2612209,0.9183354,0.5123643,3,3
0.2609237,0.9160063,0.5123643,3,3
0.2606357,0.9139,0.5123643,3,3
0.2604108,0.9123429,0.5123643,3,3
0.2602654,0.9113709,0.5123643,3,3
0.2601486,0.910609,0.5123643,3,3
0.2602088,0.9109995,0.5123643,3,3
0.2602279,0.9111245,0.5123643,3,3
0.2603289,0.9117922,0.5123643,3,3
0.2604552,0.9126445,0.5123643,3,3
0.2604552,0.9126445,0.5123643,3,3
0.2606574,0.9140544,0.5123643,3,3
0.2608243,0.9152637,0.5123643,3,3
0.260994,0.9165416,0.5123643,3,3
0.2611611,0.9178529,0.5123643,3,3
0.2613226,0.9191756,0.5123643,3,3
0.2614077,0.919898,0.5123643,3,3
0.2615245,0.9209201,0.5123643,3,3
0.2616819,0.922362,0.5123643,3,3
0.2618638,0.9241348,0.5123643,3,3
0.2620184,0.9257506,0.5123643,3,3
0.2621893,0.927683,0.5123643,3,3
0.26241,0.930486,0.5123643,3,3
0.2625538,0.9325733,0.5123643,3,3
0.2626972,0.9349763,0.5123643,3,3
0.2628196,0.9374297,0.5123643,3,3
0.2629284,0.9401963,0.5123643,3,3
0.2630114,0.9431922,0.5123643,3,3
0.2630603,0.9464266,0.5123643,3,3
0.2630678,0.9494626,0.5123643,3,3
0.2630318,0.9528823,0.5123643,3,3
0.2629629,0.9558316,0.5123643,3,3
0.2628613,0.9587201,0.5123643,3,3
0.2627378,0.9613832,0.5123643,3,3
0.2626044,0.9637417,0.5123643,3,3
0.2624705,0.9657863,0.5123643,3,3
0.2623466,0.9674816,0.5123643,3,3
0.2622553,0.9686399,0.5123643,3,3
0.2621546,0.9698429,0.5123643,3,3
0.2620937,0.9705379,0.5123643,3,3
0.2620183,0.9713703,0.5123643,3,3
0.2619801,0.9717804,0.5123643,3,3
0.2619368,0.9722348,0.5123643,3,3
0.2618873,0.9727461,0.5123643,3,3
0.26186,0.9730233,0.5123643,3,3
0.2618616,0.9730077,0.5123643,3,3
0.2618825,0.9727951,0.5123643,3,3
0.2618786,0.9728349,0.5123643,3,3
0.2618667,0.9729546,0.5123643,3,3
0.2618342,0.9732823,0.5123643,3,3
0.2617955,0.9736658,0.5123643,3,3
0.2617536,0.9740739,0.5123643,3,3
0.2617399,0.9742057,0.5123643,3,3
0.2617143,0.9744513,0.5123643,3,3
0.2617034,0.9745541,0.5123643,3,3
0.2616873,0.9747069,0.5123643,3,3
0.2616629,0.9749359,0.5123643,3,3
0.2616798,0.9747773,0.5123643,3,3
0.2616704,0.9748653,0.5123643,3,3
0.2616768,0.9748057,0.5123643,3,3
0.2616778,0.9747959,0.5123643,3,3
0.2616843,0.9747354,0.5123643,3,3
0.2617062,0.974528,0.5123643,3,3
0.2616574,0.974988,0.5123643,3,3
0.2618602,0.9730215,0.5123643,3,3
0.2618914,0.9727045,0.5123643,3,3
0.2619272,0.9723356,0.5123643,3,3
0.2619345,0.9722601,0.5123643,3,3
0.2619632,0.9719579,0.5123643,3,3
0.2619782,0.9718001,0.5123643,3,3
0.2619882,0.9716932,0.5123643,3,3
0.2619923,0.9716492,0.5123643,3,3
0.2620428,0.9711032,0.5123643,3,3
0.2620485,0.9710404,0.5123643,3,3
0.2620651,0.9708569,0.5123643,3,3
0.2620721,0.9707792,0.5123643,3,3
0.2620763,0.9707335,0.5123643,3,3
0.2621074,0.9703836,0.5123643,3,3
0.2621161,0.9702845,0.5123643,3,3
0.2621193,0.9702485,0.5123643,3,3
0.2621263,0.9701694,0.5123643,3,3
0.2621554,0.9698344,0.5123643,3,3
0.2622158,0.9691201,0.5123643,3,3
0.2622543,0.9686516,0.5123643,3,3
0.2623039,0.9680318,0.5123643,3,3
0.2623398,0.9675699,0.5123643,3,3
0.2623829,0.9670018,0.5123643,3,3
0.26241,0.9666335,0.5123643,3,3
0.2624292,0.9663693,0.5123643,3,3
0.2624373,0.9662559,0.5123643,3,3
0.2624583,0.96596,0.5123643,3,3
0.2624644,0.9658737,0.5123643,3,3
0.2624305,0.9663519,0.5123643,3,3
0.2623926,0.9668709,0.5123643,3,3
0.2623444,0.9675098,0.5123643,3,3
0.262328,0.9677237,0.5123643,3,3
0.2623089,0.9679677,0.5123643,3,3
0.2623243,0.9677716,0.5123643,3,3
0.2623206,0.9678184,0.5123643,3,3
0.2623164,0.9678721,0.5123643,3,3
0.2623217,0.9678049,0.5123643,3,3
0.2623217,0.9678049,0.5123643,3,3
0.2622938,0.9681597,0.5123643,3,3
0.2622938,0.9681597,0.5123643,3,3
0.2622699,0.9684583,0.5123643,3,3
0.2622494,0.9687113,0.5123643,3,3
0.2622479,0.968731,0.5123643,3,3
0.2622377,0.9688543,0.5123643,3,3
0.2622556,0.9686358,0.5123643,3,3
0.2622491,0.9687153,0.5123643,3,3
0.2622418,0.9688045,0.5123643,3,3
0.262228,0.968973,0.5123643,3,3
0.2622265,0.9689906,0.5123643,3,3
0.2622124,0.9691608,0.5123643,3,3
0.2622138,0.9691436,0.5123643,3,3
0.2622095,0.9691949,0.5123643,3,3
0.2621999,0.9693104,0.5123643,3,3
0.2622426,0.9687955,0.5123643,3,3
0.2622581,0.9686043,0.5123643,3,3
0.2622954,0.9681399,0.5123643,3,3
0.2623229,0.9677888,0.5123643,3,3
0.2623681,0.9671987,0.5123643,3,3
0.2623876,0.9669386,0.5123643,3,3
0.2623948,0.9668407,0.5123643,3,3
0.2624074,0.9666705,0.5123643,3,3
0.2624167,0.9665426,0.5123643,3,3
0.2624224,0.9664629,0.5123643,3,3
0.2624375,0.9662535,0.5123643,3,3
0.2624696,0.9657985,0.5123643,3,3
0.2625143,0.9651451,0.5123643,3,3
0.2625514,0.9645826,0.5123643,3,3
0.2625981,0.9638433,0.5123643,3,3
0.2626336,0.9632568,0.5123643,3,3
0.2626797,0.9624593,0.5123643,3,3
0.2627149,0.9618168,0.5123643,3,3
0.262749,0.9611646,0.5123643,3,3
0.2627769,0.9606031,0.5123643,3,3
0.2628405,0.959215,0.5123643,3,3
0.2628927,0.9579239,0.5123643,3,3
0.2629367,0.9566745,0.5123643,3,3
