X,Y,Z,trialNumber,phaseNumber
-0.1603967,1.011123,0.5129644,2,3
-0.1617687,1.012752,0.5129644,2,3
-0.1628205,1.014273,0.5129644,2,3
-0.1635572,1.015645,0.5129644,2,3
-0.1640414,1.016649,0.5129644,2,3
-0.1643245,1.017118,0.5129644,2,3
-0.1641746,1.017815,0.5129644,2,3
-0.1636698,1.018456,0.5129644,2,3
-0.1628135,1.019013,0.5129644,2,3
-0.1605239,1.022544,0.5129644,2,3
-0.1573191,1.026991,0.5129644,2,3
-0.1539131,1.030415,0.5129644,2,3
-0.1498716,1.033829,0.5129644,2,3
-0.1453179,1.036871,0.5129644,2,3
-0.139518,1.040826,0.5129644,2,3
-0.1329646,1.044496,0.5129644,2,3
-0.1267314,1.046105,0.5129644,2,3
-0.1202536,1.046719,0.5129644,2,3
-0.1126564,1.047632,0.5129644,2,3
-0.103068,1.049695,0.5129644,2,3
-0.0938186,1.049705,0.5129644,2,3
-0.08749801,1.044723,0.5129644,2,3
-0.08117741,1.038529,0.5129644,2,3
-0.07485682,1.031124,0.5129644,2,3
-0.06853622,1.022508,0.5129644,2,3
-0.06221563,1.012681,0.5129644,2,3
-0.05589503,1.001643,0.5129644,2,3
-0.04957443,0.9893938,0.5129644,2,3
-0.04325384,0.9759335,0.5129644,2,3
-0.0370616,0.9643773,0.5129644,2,3
-0.03145882,0.9616179,0.5129644,2,3
-0.02609503,0.9607634,0.5129644,2,3
-0.0208953,0.9604355,0.5129644,2,3
-0.01587117,0.9609114,0.5129644,2,3
-0.01091528,0.9624135,0.5129644,2,3
-0.005871892,0.9636441,0.5129644,2,3
-0.0007947385,0.9640042,0.5129644,2,3
0.004314244,0.9639484,0.5129644,2,3
0.009459764,0.9637631,0.5129644,2,3
0.01464105,0.9635851,0.5129644,2,3
0.01984945,0.9634632,0.5129644,2,3
0.02507234,0.9634414,0.5129644,2,3
0.0302949,0.9635352,0.5129644,2,3
0.03550327,0.9637308,0.5129644,2,3
0.04068574,0.9640067,0.5129644,2,3
0.04583853,0.9642692,0.5129644,2,3
0.05095264,0.9645926,0.5129644,2,3
0.05602041,0.9649774,0.5129644,2,3
0.06103978,0.965351,0.5129644,2,3
0.06600344,0.9657637,0.5129644,2,3
0.07091433,0.9661081,0.5129644,2,3
0.07575974,0.9665477,0.5129644,2,3
0.08053565,0.9670504,0.5129644,2,3
0.08524701,0.9674819,0.5129644,2,3
0.08988702,0.9679167,0.5129644,2,3
0.09445909,0.968281,0.5129644,2,3
0.09895879,0.9686316,0.5129644,2,3
0.103394,0.9688548,0.5129644,2,3
0.1077632,0.9690033,0.5129644,2,3
0.1120704,0.9690487,0.5129644,2,3
0.1163284,0.9688503,0.5129644,2,3
0.1205361,0.9685352,0.5129644,2,3
0.1246989,0.968126,0.5129644,2,3
0.1288241,0.9676102,0.5129644,2,3
0.1329167,0.9670453,0.5129644,2,3
0.136985,0.9663902,0.5129644,2,3
0.1410352,0.9656939,0.5129644,2,3
0.1450747,0.9649511,0.5129644,2,3
0.1491106,0.9641713,0.5129644,2,3
0.15315,0.9633459,0.5129644,2,3
0.1572001,0.9624532,0.5129644,2,3
0.1612684,0.9615588,0.5129644,2,3
0.165362,0.9606899,0.5129644,2,3
0.1694874,0.9598817,0.5129644,2,3
0.1736498,0.9591498,0.5129644,2,3
0.1778575,0.9586889,0.5129644,2,3
0.1821056,0.95828,0.5129644,2,3
0.1863919,0.9577739,0.5129644,2,3
0.19073,0.9575644,0.5129644,2,3
0.195115,0.9575589,0.5129644,2,3
0.1995386,0.9575334,0.5129644,2,3
0.2040011,0.9575173,0.5129644,2,3
0.2085034,0.9575925,0.5129644,2,3
0.2130432,0.9577739,0.5129644,2,3
0.217619,0.9581594,0.5129644,2,3
0.2222238,0.958666,0.5129644,2,3
0.226852,0.9592843,0.5129644,2,3
0.2314984,0.9601967,0.5129644,2,3
0.2361524,0.9611886,0.5129644,2,3
0.240806,0.9623839,0.5129644,2,3
0.2454482,0.9637938,0.5129644,2,3
0.2500709,0.9652432,0.5129644,2,3
0.254664,0.9668291,0.5129644,2,3
0.259217,0.9685457,0.5129644,2,3
0.2637258,0.9702467,0.5129644,2,3
0.2681841,0.9719204,0.5129644,2,3
0.2725781,0.9737165,0.5129644,2,3
0.2768916,0.9757319,0.5129644,2,3
0.2811101,0.9779786,0.5129644,2,3
0.2852152,0.9805,0.5129644,2,3
0.2892041,0.9831281,0.5129644,2,3
0.2930886,0.9856102,0.5129644,2,3
0.2968505,0.9880797,0.5129644,2,3
0.3005243,0.9901431,0.5129644,2,3
0.3040597,0.9922664,0.5129644,2,3
0.3074732,0.9942379,0.5129644,2,3
0.3107579,0.9960895,0.5129644,2,3
0.3138899,0.9979796,0.5129644,2,3
0.3169165,0.9994944,0.5129644,2,3
0.3198367,1.00065,0.5129644,2,3
0.3226868,1.001167,0.5129644,2,3
0.325416,1.001467,0.5129644,2,3
0.3280582,1.001282,0.5129644,2,3
0.3305739,1.000961,0.5129644,2,3
0.3329897,1.0003,0.5129644,2,3
0.3353109,0.9992865,0.5129644,2,3
0.3375415,0.9979237,0.5129644,2,3
0.3396694,0.9963825,0.5129644,2,3
0.3417152,0.994513,0.5129644,2,3
0.3436826,0.9923468,0.5129644,2,3
0.3455826,0.9898406,0.5129644,2,3
0.3474045,0.9872528,0.5129644,2,3
0.3491549,0.9846287,0.5129644,2,3
0.35084,0.9820263,0.5129644,2,3
0.3524807,0.9792151,0.5129644,2,3
0.3540828,0.9762898,0.5129644,2,3
0.3556544,0.973305,0.5129644,2,3
0.3572081,0.9701662,0.5129644,2,3
0.3587527,0.9669996,0.5129644,2,3
0.3602991,0.9638262,0.5129644,2,3
0.3618594,0.9608233,0.5129644,2,3
0.3634197,0.9566092,0.5129644,2,3
0.36498,0.9511841,0.5129644,2,3
0.3666316,0.9462836,0.5129644,2,3
0.368396,0.9419243,0.5129644,2,3
0.3702716,0.9378316,0.5129644,2,3
0.3722878,0.934184,0.5129644,2,3
0.3744593,0.9309992,0.5129644,2,3
0.3767797,0.9280889,0.5129644,2,3
0.3792692,0.9255626,0.5129644,2,3
0.3819157,0.9232311,0.5129644,2,3
0.3847347,0.9211747,0.5129644,2,3
0.3876914,0.9190466,0.5129644,2,3
0.3908146,0.9170364,0.5129644,2,3
0.3940858,0.9149563,0.5129644,2,3
0.3975485,0.9131035,0.5129644,2,3
0.4012011,0.911435,0.5129644,2,3
0.4049968,0.9095799,0.5129644,2,3
0.4089759,0.9077989,0.5129644,2,3
0.4131551,0.9061853,0.5129644,2,3
0.4175104,0.9045535,0.5129644,2,3
0.4220472,0.9029195,0.5129644,2,3
0.4267794,0.9013612,0.5129644,2,3
0.4317225,0.8999654,0.5129644,2,3
0.436906,0.8989227,0.5129644,2,3
0.4422861,0.897944,0.5129644,2,3
0.4478157,0.8967182,0.5129644,2,3
0.453551,0.8956041,0.5129644,2,3
0.4594868,0.8945669,0.5129644,2,3
0.465614,0.8935468,0.5129644,2,3
0.4719778,0.8928413,0.5129644,2,3
0.4785452,0.8922493,0.5129644,2,3
0.4853362,0.8919176,0.5129644,2,3
0.4923709,0.8920161,0.5129644,2,3
0.4995731,0.8920575,0.5129644,2,3
0.5069729,0.8922761,0.5129644,2,3
0.5145595,0.892629,0.5129644,2,3
0.5220067,0.8905007,0.5129644,2,3
0.5293952,0.8870323,0.5129644,2,3
0.5367838,0.8823528,0.5129644,2,3
0.5441723,0.8764622,0.5129644,2,3
0.5515608,0.8693605,0.5129644,2,3
0.5589494,0.8610477,0.5129644,2,3
0.5663379,0.8515238,0.5129644,2,3
0.5737264,0.8407887,0.5129644,2,3
0.5811149,0.8288426,0.5129644,2,3
