X,Y,Z,trialNumber,phaseNumber
-0.3552174,0.9221597,0.586,1,3
-0.3576158,0.9223061,0.586,1,3
-0.3600416,0.9225098,0.586,1,3
-0.3624062,0.9227144,0.586,1,3
-0.3646929,0.9228256,0.586,1,3
-0.3669968,0.9229183,0.586,1,3
-0.3693314,0.9230619,0.586,1,3
-0.371349,0.9232353,0.586,1,3
-0.3735438,0.9234493,0.586,1,3
-0.3756068,0.9237396,0.586,1,3
-0.3776422,0.9239394,0.586,1,3
-0.3796829,0.9241733,0.586,1,3
-0.3817047,0.9243979,0.586,1,3
-0.3836576,0.9245952,0.586,1,3
-0.3853127,0.9248481,0.586,1,3
-0.3871627,0.9251511,0.586,1,3
-0.3889057,0.9254158,0.586,1,3
-0.3906295,0.9257429,0.586,1,3
-0.3923183,0.9260209,0.586,1,3
-0.3939288,0.9263904,0.586,1,3
-0.39549,0.9267512,0.586,1,3
-0.3970378,0.9270064,0.586,1,3
-0.3984497,0.9272164,0.586,1,3
-0.3998691,0.9272827,0.586,1,3
-0.4017749,0.9275409,0.586,1,3
-0.4024951,0.927551,0.586,1,3
-0.403609,0.9276857,0.586,1,3
-0.404841,0.9277632,0.586,1,3
-0.4059536,0.9278936,0.586,1,3
-0.4070198,0.9279854,0.586,1,3
-0.4080711,0.9280236,0.586,1,3
-0.4090423,0.9279824,0.586,1,3
-0.4100327,0.9279608,0.586,1,3
-0.410886,0.9278867,0.586,1,3
-0.4117231,0.9278376,0.586,1,3
-0.4124905,0.927811,0.586,1,3
-0.4132197,0.9277055,0.586,1,3
-0.4139048,0.9276057,0.586,1,3
-0.4145254,0.9275187,0.586,1,3
-0.4151015,0.9274417,0.586,1,3
-0.4156273,0.927338,0.586,1,3
-0.4161099,0.9271876,0.586,1,3
-0.4165043,0.9269885,0.586,1,3
-0.4168687,0.9269212,0.586,1,3
-0.4171817,0.9268291,0.586,1,3
-0.4174326,0.9267669,0.586,1,3
-0.4176346,0.9267061,0.586,1,3
-0.4177894,0.926614,0.586,1,3
-0.4178809,0.9265023,0.586,1,3
-0.4179248,0.9263783,0.586,1,3
-0.417915,0.92622,0.586,1,3
-0.4178497,0.9261129,0.586,1,3
-0.4177415,0.9259916,0.586,1,3
-0.4175752,0.9258867,0.586,1,3
-0.4173535,0.9256855,0.586,1,3
-0.4170751,0.9254274,0.586,1,3
-0.4167342,0.9252269,0.586,1,3
-0.4163686,0.9251845,0.586,1,3
-0.415927,0.9251857,0.586,1,3
-0.4154202,0.9251624,0.586,1,3
-0.4148742,0.9251441,0.586,1,3
-0.4142691,0.9251202,0.586,1,3
-0.4136159,0.9250954,0.586,1,3
-0.4129162,0.9249285,0.586,1,3
-0.4121152,0.9248332,0.586,1,3
-0.4112556,0.9248089,0.586,1,3
-0.4104615,0.9246886,0.586,1,3
-0.4095018,0.9246666,0.586,1,3
-0.4084204,0.9246689,0.586,1,3
-0.4069247,0.9246276,0.586,1,3
-0.4064505,0.9246246,0.586,1,3
-0.4053267,0.9245614,0.586,1,3
-0.4045475,0.9245368,0.586,1,3
-0.403286,0.9245566,0.586,1,3
-0.4020591,0.9247154,0.586,1,3
-0.4007111,0.9247811,0.586,1,3
-0.399397,0.924884,0.586,1,3
-0.3979636,0.9252356,0.586,1,3
-0.3964567,0.9254177,0.586,1,3
-0.3950046,0.9256266,0.586,1,3
-0.3933947,0.9259853,0.586,1,3
-0.3917396,0.926507,0.586,1,3
-0.3901016,0.9269255,0.586,1,3
-0.3883562,0.9274899,0.586,1,3
-0.3864771,0.9280204,0.586,1,3
-0.3847876,0.9286577,0.586,1,3
-0.3829283,0.9291895,0.586,1,3
-0.3809602,0.929926,0.586,1,3
-0.3789742,0.9305593,0.586,1,3
-0.3769973,0.9312497,0.586,1,3
-0.3748923,0.9317454,0.586,1,3
-0.3726994,0.9322455,0.586,1,3
-0.3705878,0.9328787,0.586,1,3
-0.3683848,0.9336547,0.586,1,3
-0.3656726,0.9345454,0.586,1,3
-0.3637091,0.9353456,0.586,1,3
-0.3613382,0.9359879,0.586,1,3
-0.3588527,0.9365679,0.586,1,3
-0.3565068,0.9369651,0.586,1,3
-0.3539977,0.937233,0.586,1,3
-0.3515145,0.9374394,0.586,1,3
-0.3489594,0.937631,0.586,1,3
-0.3462639,0.9377785,0.586,1,3
-0.3435914,0.937955,0.586,1,3
-0.3407738,0.9381918,0.586,1,3
-0.3379833,0.9383787,0.586,1,3
-0.3349967,0.9385742,0.586,1,3
-0.3321885,0.9386482,0.586,1,3
-0.329255,0.9388018,0.586,1,3
-0.3258532,0.9389824,0.586,1,3
-0.3234184,0.9390335,0.586,1,3
-0.3204098,0.9388633,0.586,1,3
-0.3172831,0.9387349,0.586,1,3
-0.3140908,0.9386964,0.586,1,3
-0.3109716,0.9387093,0.586,1,3
-0.3063189,0.9388168,0.586,1,3
-0.3045792,0.9387162,0.586,1,3
-0.3018305,0.9386311,0.586,1,3
-0.2985051,0.9385217,0.586,1,3
-0.295215,0.9383297,0.586,1,3
-0.2919039,0.9381036,0.586,1,3
-0.2885616,0.9378979,0.586,1,3
-0.2851651,0.9375901,0.586,1,3
-0.2816441,0.9373498,0.586,1,3
-0.2782297,0.9371585,0.586,1,3
-0.2744465,0.9369812,0.586,1,3
-0.2711613,0.9368227,0.586,1,3
-0.2675728,0.9366246,0.586,1,3
-0.2635556,0.9364253,0.586,1,3
-0.2603496,0.936275,0.586,1,3
-0.2565768,0.9360859,0.586,1,3
-0.2526131,0.9359264,0.586,1,3
-0.249275,0.935746,0.586,1,3
-0.2455252,0.9355592,0.586,1,3
-0.2415771,0.935375,0.586,1,3
-0.2378071,0.9351494,0.586,1,3
-0.2339849,0.934927,0.586,1,3
-0.2301603,0.9347086,0.586,1,3
-0.226242,0.934502,0.586,1,3
-0.2218948,0.9342833,0.586,1,3
-0.2183957,0.9340295,0.586,1,3
-0.2143107,0.9337999,0.586,1,3
-0.2101326,0.9336337,0.586,1,3
-0.2062679,0.933472,0.586,1,3
-0.2022692,0.9332874,0.586,1,3
-0.1980278,0.9330685,0.586,1,3
-0.194035,0.9328465,0.586,1,3
-0.189825,0.9325903,0.586,1,3
-0.1852064,0.9323044,0.586,1,3
-0.1814592,0.9321262,0.586,1,3
-0.1771386,0.9318656,0.586,1,3
-0.1726134,0.9315401,0.586,1,3
-0.1685293,0.9312861,0.586,1,3
-0.1641456,0.9310081,0.586,1,3
-0.1594045,0.9306885,0.586,1,3
-0.1554309,0.9304171,0.586,1,3
-0.1511532,0.9301332,0.586,1,3
-0.1466372,0.9297962,0.586,1,3
-0.142303,0.9294899,0.586,1,3
-0.1379088,0.9291793,0.586,1,3
-0.1335093,0.9288701,0.586,1,3
-0.1289831,0.9285609,0.586,1,3
-0.124469,0.9282465,0.586,1,3
-0.1179445,0.9277823,0.586,1,3
-0.1155978,0.9276502,0.586,1,3
-0.1123549,0.9274176,0.586,1,3
-0.1078311,0.9271188,0.586,1,3
-0.1035148,0.9267325,0.586,1,3
-0.09887083,0.9264293,0.586,1,3
-0.09442988,0.9260778,0.586,1,3
-0.08993644,0.9258173,0.586,1,3
-0.08534598,0.9255633,0.586,1,3
-0.08081152,0.925322,0.586,1,3
-0.07640395,0.925087,0.586,1,3
-0.07172734,0.9248421,0.586,1,3
-0.06716314,0.9246096,0.586,1,3
-0.06258292,0.9243647,0.586,1,3
-0.05802619,0.9241307,0.586,1,3
-0.05341923,0.9238891,0.586,1,3
-0.04877493,0.9236517,0.586,1,3
-0.0442912,0.9234346,0.586,1,3
-0.03957564,0.9232045,0.586,1,3
-0.03507355,0.9229789,0.586,1,3
-0.03052494,0.9227569,0.586,1,3
-0.02582005,0.9225292,0.586,1,3
-0.02121243,0.9223077,0.586,1,3
-0.01670587,0.9220957,0.586,1,3
-0.01208535,0.9218825,0.586,1,3
-0.007274151,0.9216638,0.586,1,3
-0.002934158,0.9214703,0.586,1,3
0.001701713,0.9212669,0.586,1,3
0.006280839,0.9210651,0.586,1,3
0.01087821,0.9208686,0.586,1,3
0.01542842,0.9206791,0.586,1,3
0.01996544,0.9204931,0.586,1,3
0.02485043,0.9203016,0.586,1,3
0.02940932,0.9201308,0.586,1,3
0.03386688,0.9199671,0.586,1,3
0.03854373,0.9197946,0.586,1,3
0.04316729,0.9196293,0.586,1,3
0.04814428,0.9194315,0.586,1,3
0.05242607,0.9192866,0.586,1,3
0.05702901,0.9191262,0.586,1,3
0.06189117,0.9189742,0.586,1,3
0.06616318,0.9188291,0.586,1,3
0.0708009,0.9186606,0.586,1,3
0.07537848,0.9184976,0.586,1,3
0.07988912,0.9183382,0.586,1,3
0.08442023,0.9182346,0.586,1,3
0.08929637,0.9180453,0.586,1,3
0.09336364,0.917922,0.586,1,3
0.09781688,0.9177992,0.586,1,3
0.1023546,0.9176687,0.586,1,3
0.1068116,0.917545,0.586,1,3
0.1112306,0.917403,0.586,1,3
0.1161069,0.9172293,0.586,1,3
0.1198089,0.9170934,0.586,1,3
0.1241583,0.9169799,0.586,1,3
0.1287335,0.9168478,0.586,1,3
0.1326639,0.9167638,0.586,1,3
0.1369208,0.9166726,0.586,1,3
0.1411732,0.9165857,0.586,1,3
0.1456908,0.9164577,0.586,1,3
0.1501352,0.9163839,0.586,1,3
0.1542525,0.9163421,0.586,1,3
0.1577941,0.9163511,0.586,1,3
0.1619919,0.9163396,0.586,1,3
0.1661167,0.9162904,0.586,1,3
0.1703964,0.916317,0.586,1,3
0.1743566,0.9163581,0.586,1,3
0.1782917,0.9164139,0.586,1,3
0.1823992,0.9164823,0.586,1,3
0.1862975,0.9165581,0.586,1,3
0.1901777,0.9166337,0.586,1,3
0.1944746,0.9167272,0.586,1,3
0.1979505,0.9168657,0.586,1,3
0.2018824,0.9170002,0.586,1,3
0.2058746,0.9171213,0.586,1,3
0.2095518,0.9172008,0.586,1,3
0.2133316,0.9173323,0.586,1,3
0.2173539,0.9174878,0.586,1,3
0.2210066,0.9176421,0.586,1,3
0.2243968,0.9178433,0.586,1,3
0.2282665,0.9180452,0.586,1,3
0.231668,0.918223,0.586,1,3
0.2352054,0.9184105,0.586,1,3
0.2388107,0.9186486,0.586,1,3
0.2422729,0.9188842,0.586,1,3
0.2458295,0.9191065,0.586,1,3
0.2492426,0.9193082,0.586,1,3
0.2526715,0.9195675,0.586,1,3
0.2562594,0.9198133,0.586,1,3
0.259693,0.9200439,0.586,1,3
0.2626462,0.9203472,0.586,1,3
0.2659253,0.9206957,0.586,1,3
0.2690669,0.9210125,0.586,1,3
0.2722979,0.9212219,0.586,1,3
0.2754181,0.9215778,0.586,1,3
0.2785466,0.9219519,0.586,1,3
0.2816338,0.9223806,0.586,1,3
0.2854918,0.9229916,0.586,1,3
0.2876286,0.9229976,0.586,1,3
0.2904676,0.9236073,0.586,1,3
0.2934641,0.9240395,0.586,1,3
0.2963498,0.9245675,0.586,1,3
0.299418,0.9251469,0.586,1,3
0.3019176,0.9256865,0.586,1,3
0.3046034,0.926309,0.586,1,3
0.3073494,0.9268672,0.586,1,3
0.3099428,0.9274629,0.586,1,3
0.3125471,0.9280396,0.586,1,3
0.3152316,0.9287626,0.586,1,3
0.3176032,0.9293642,0.586,1,3
0.3200346,0.9299114,0.586,1,3
0.3225184,0.9304443,0.586,1,3
0.3249162,0.9309318,0.586,1,3
0.327172,0.9314758,0.586,1,3
0.3296102,0.9320561,0.586,1,3
0.3316894,0.9325711,0.586,1,3
0.3339687,0.9332749,0.586,1,3
0.3360698,0.9338663,0.586,1,3
0.3380743,0.934297,0.586,1,3
0.3400924,0.9349428,0.586,1,3
0.3421162,0.9356077,0.586,1,3
0.3440812,0.9363449,0.586,1,3
0.3459371,0.9370728,0.586,1,3
0.3478615,0.9377623,0.586,1,3
0.3497458,0.9384121,0.586,1,3
0.3513131,0.9389451,0.586,1,3
0.3530155,0.9394853,0.586,1,3
0.3546728,0.9399984,0.586,1,3
0.3563164,0.9405439,0.586,1,3
0.357855,0.9411224,0.586,1,3
0.3593599,0.9416044,0.586,1,3
0.3608034,0.942138,0.586,1,3
0.3622262,0.9424799,0.586,1,3
0.3635293,0.9428585,0.586,1,3
0.3648326,0.943248,0.586,1,3
0.3660806,0.9436783,0.586,1,3
0.367269,0.9440602,0.586,1,3
0.3684199,0.9444411,0.586,1,3
0.3696492,0.9449317,0.586,1,3
0.37055,0.9452672,0.586,1,3
0.3715733,0.945519,0.586,1,3
0.3725567,0.9457375,0.586,1,3
0.3734654,0.945959,0.586,1,3
0.3743072,0.9462879,0.586,1,3
0.3751219,0.9466553,0.586,1,3
0.375805,0.9469413,0.586,1,3
0.3764892,0.9472718,0.586,1,3
0.3771219,0.9476286,0.586,1,3
0.3779036,0.9480091,0.586,1,3
0.3782495,0.9480317,0.586,1,3
0.3787256,0.9485114,0.586,1,3
0.3791376,0.9488719,0.586,1,3
0.3794991,0.9491854,0.586,1,3
0.3798339,0.9492614,0.586,1,3
0.3801165,0.949421,0.586,1,3
0.3803287,0.9495366,0.586,1,3
0.3805058,0.9495928,0.586,1,3
0.3806302,0.9496948,0.586,1,3
0.3806782,0.9499804,0.586,1,3
0.3806857,0.9501016,0.586,1,3
0.3806359,0.9502763,0.586,1,3
0.3805463,0.9503661,0.586,1,3
0.3803868,0.9503835,0.586,1,3
0.3801772,0.9503753,0.586,1,3
0.3799767,0.9503551,0.586,1,3
0.3796725,0.9503797,0.586,1,3
