X,Y,Z,trialNumber,phaseNumber
0.1394403,0.9084918,0.5732,1,3
0.1394449,0.9085751,0.5732,1,3
0.1394494,0.9086564,0.5732,1,3
0.1394642,0.9089272,0.5732,1,3
0.1394698,0.9090332,0.5732,1,3
0.1394823,0.9092724,0.5732,1,3
0.1394856,0.9093381,0.5732,1,3
0.139488,0.9093852,0.5732,1,3
0.1394895,0.9094151,0.5732,1,3
0.1394913,0.9094498,0.5732,1,3
0.1394928,0.9094797,0.5732,1,3
0.1394935,0.9094936,0.5732,1,3
0.1394963,0.9095511,0.5732,1,3
0.1394979,0.9095838,0.5732,1,3
0.139501,0.9096471,0.5732,1,3
0.1395036,0.9096991,0.5732,1,3
0.1395034,0.9096948,0.5732,1,3
0.1395037,0.9097007,0.5732,1,3
0.1395067,0.9097639,0.5732,1,3
0.1395084,0.9098,0.5732,1,3
0.1395103,0.9098397,0.5732,1,3
0.1395143,0.9099234,0.5732,1,3
0.1395176,0.909994,0.5732,1,3
0.1395209,0.9100649,0.5732,1,3
0.1395236,0.9101222,0.5732,1,3
0.1395263,0.9101827,0.5732,1,3
0.1395291,0.9102437,0.5732,1,3
0.1395305,0.910275,0.5732,1,3
0.139533,0.9103301,0.5732,1,3
0.1395357,0.9103929,0.5732,1,3
0.1395384,0.9104528,0.5732,1,3
0.139542,0.9105352,0.5732,1,3
0.1395457,0.9106234,0.5732,1,3
0.1395492,0.9107043,0.5732,1,3
0.1395521,0.9107736,0.5732,1,3
0.1395551,0.9108453,0.5732,1,3
0.1395558,0.9108636,0.5732,1,3
0.1395587,0.910934,0.5732,1,3
0.139561,0.9109908,0.5732,1,3
0.1395645,0.9110781,0.5732,1,3
0.1395664,0.9111248,0.5732,1,3
0.1395674,0.9111513,0.5732,1,3
0.1395685,0.9111799,0.5732,1,3
0.1395696,0.9112078,0.5732,1,3
0.139574,0.9113202,0.5732,1,3
0.1395738,0.9113163,0.5732,1,3
0.1395756,0.9113623,0.5732,1,3
0.139578,0.9114255,0.5732,1,3
0.1395799,0.911478,0.5732,1,3
0.1395819,0.9115316,0.5732,1,3
0.1395829,0.9115573,0.5732,1,3
0.1395831,0.911564,0.5732,1,3
0.1395831,0.911564,0.5732,1,3
0.139585,0.9116152,0.5732,1,3
0.1395863,0.9116522,0.5732,1,3
0.1395885,0.911713,0.5732,1,3
0.1395907,0.9117751,0.5732,1,3
0.1395929,0.9118381,0.5732,1,3
0.139594,0.9118669,0.5732,1,3
0.1395966,0.9119427,0.5732,1,3
0.1395997,0.9120337,0.5732,1,3
0.1396035,0.912149,0.5732,1,3
0.1396071,0.9122602,0.5732,1,3
0.1396095,0.9123321,0.5732,1,3
0.1396137,0.9124683,0.5732,1,3
0.1396178,0.9126024,0.5732,1,3
0.139622,0.9127425,0.5732,1,3
0.1396262,0.9128907,0.5732,1,3
0.1396302,0.9130343,0.5732,1,3
0.139634,0.9131719,0.5732,1,3
0.1396379,0.9133258,0.5732,1,3
0.1396421,0.9134917,0.5732,1,3
0.1396461,0.9136571,0.5732,1,3
0.1396495,0.9138083,0.5732,1,3
0.139652,0.9139206,0.5732,1,3
0.1396551,0.9140663,0.5732,1,3
0.1396584,0.9142265,0.5732,1,3
0.1396613,0.9143761,0.5732,1,3
0.1396644,0.9145486,0.5732,1,3
0.1396674,0.9147218,0.5732,1,3
0.1396698,0.91487,0.5732,1,3
0.1396721,0.9150214,0.5732,1,3
0.1396747,0.9152004,0.5732,1,3
0.1396769,0.9153717,0.5732,1,3
0.1396788,0.9155313,0.5732,1,3
0.1396804,0.9156735,0.5732,1,3
0.1396821,0.9158458,0.5732,1,3
0.1396836,0.9160068,0.5732,1,3
0.1396848,0.9161544,0.5732,1,3
0.139686,0.9163374,0.5732,1,3
0.1396872,0.9165426,0.5732,1,3
0.1396881,0.9167255,0.5732,1,3
0.1396885,0.9168463,0.5732,1,3
0.139689,0.9170429,0.5732,1,3
0.1396893,0.9172451,0.5732,1,3
0.1396893,0.9174718,0.5732,1,3
0.1396887,0.9177877,0.5732,1,3
0.1396887,0.9177877,0.5732,1,3
0.1396876,0.9180954,0.5732,1,3
0.1396864,0.918307,0.5732,1,3
0.1396847,0.918563,0.5732,1,3
0.1396823,0.9188391,0.5732,1,3
0.1396797,0.9190934,0.5732,1,3
0.1396762,0.919383,0.5732,1,3
0.1396728,0.9196363,0.5732,1,3
0.1396686,0.9199045,0.5732,1,3
0.1396643,0.9201593,0.5732,1,3
0.1396583,0.9204786,0.5732,1,3
0.1396529,0.9207389,0.5732,1,3
0.1396478,0.9209695,0.5732,1,3
0.1396426,0.9211897,0.5732,1,3
0.1396377,0.9213867,0.5732,1,3
0.1396318,0.9216086,0.5732,1,3
0.1396254,0.9218415,0.5732,1,3
0.1396194,0.9220467,0.5732,1,3
0.1396106,0.9223311,0.5732,1,3
0.1396031,0.9225645,0.5732,1,3
0.1395977,0.9227255,0.5732,1,3
0.1395889,0.922979,0.5732,1,3
0.1395794,0.9232378,0.5732,1,3
0.1395684,0.9235262,0.5732,1,3
0.139557,0.9238092,0.5732,1,3
0.139546,0.9240716,0.5732,1,3
0.1395355,0.9243149,0.5732,1,3
0.1395266,0.9245121,0.5732,1,3
0.1395176,0.9247081,0.5732,1,3
0.1395089,0.9248917,0.5732,1,3
0.1394994,0.9250876,0.5732,1,3
0.139489,0.9252977,0.5732,1,3
0.1394804,0.9254666,0.5732,1,3
0.1394704,0.9256568,0.5732,1,3
0.1394646,0.9257669,0.5732,1,3
0.1394577,0.925894,0.5732,1,3
0.1394506,0.9260247,0.5732,1,3
0.1394424,0.9261723,0.5732,1,3
0.1394351,0.9263006,0.5732,1,3
0.1394278,0.9264287,0.5732,1,3
0.1394179,0.9265984,0.5732,1,3
0.1394112,0.9267124,0.5732,1,3
0.1394066,0.9267892,0.5732,1,3
0.1394027,0.9268533,0.5732,1,3
0.1393987,0.9269199,0.5732,1,3
0.1393919,0.9270309,0.5732,1,3
0.1393841,0.9271573,0.5732,1,3
0.139378,0.9272542,0.5732,1,3
0.1393708,0.9273683,0.5732,1,3
0.1393628,0.9274938,0.5732,1,3
